resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
TOS26_PR.P28.070.053,Przedmiot: OBIEGOWE OGRZEWANIE WODY. Użycie: - do systemów klimatyzacji zimowej i letniej; - do instalacji do produkcji ciepłej wody użytkowej; - do kolektorów słonecznych i systemów nawadniania. | Przedmiot: Wodowskaz suchy z tarczą i głowicą impulsową,Material,General,cad,3088.87,3088.87,3088.87,3088.87,1,PLN,3088.87,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,OBIEG TRATUJĄCY WODĘ
TOS26_PR.P29.080.005,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: DO INSTALACJI WODNYCH I KANALIZACYJNYCH | Przedmiot: Płaska uszczelka przeciwstrzałowa Wliczono: - śruby; - nakrętki; - uszczelki. Zgodność: norma UNI EN 1092. | Ciśnienie nominalne (bar): 6 Średnica nominalna (mm): 80",Material,General,cad,82.74,82.74,82.74,82.74,1,PLN,165.47,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,OBIEG TRATUJĄCY WODĘ
TOS26_PR.P28.070.052,Przedmiot: OBIEGOWE OGRZEWANIE WODY. Użycie: - do systemów klimatyzacji zimowej i letniej; - do instalacji do produkcji ciepłej wody użytkowej; - do kolektorów słonecznych i systemów nawadniania. | Przedmiot: Wodowskaz suchy z tarczą i głowicą impulsową,Material,General,cad,2234.39,2234.39,2234.39,2234.39,1,PLN,2234.39,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,OBIEG TRATUJĄCY WODĘ
TOS26_PR.P29.037.013,"Przedmiot: RURY Materiał: ocynkowana stal Cechy: - końcówki gwintowane; - pręty o długości 6,00 m; - bez spawania; - gwintowane w stali S 195T; - ocynkowane; - oznakowane farbą z nazwą producenta, średnicą i normami. W skład wchodzi: - dostawa; - montaż; - podłączenia złączek; - incydent sfr",Material,General,m,19.08,19.08,19.08,19.08,1,PLN,2.86,0.15,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.004,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: DO INSTALACJI WODNYCH I KANALIZACYJNYCH | Przedmiot: Rura Materiał: stal ocynkowana bez spawów Użycie: kolektory, piony i rozprowadzenia poziome. Zgodność: UNI EN 10255:2007. | Średnica (cale): 1",Material,General,m,19.08,19.08,19.08,19.08,1,PLN,19.08,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.012,"Przedmiot: RURY Materiał: ocynkowana stal Cechy: - końcówki gwintowane; - pręty o długości 6,00 m; - bez spawania; - gwintowane w stali S 195T; - ocynkowane; - oznakowane farbą z nazwą producenta, średnicą i normami. W skład wchodzi: - dostawa; - montaż; - podłączenia złączek; - incydent sfr",Material,General,m,12.79,12.79,12.79,12.79,1,PLN,1.92,0.15,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.003,"Temat: RURY, AKCESORIA I URZĄDZENIA Użycie: DO INSTALACJI WODNYCH I KANALIZACYJNYCH | Temat: Rura Materiał: stal ocynkowana bez spawów Użycie: kolektory, piony i rozprowadzenia poziome. Zgodność: UNI EN 10255:2007. | Średnica (cale): 3/4",Material,General,m,12.79,12.79,12.79,12.79,1,PLN,12.79,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.011,"Przedmiot: RURY Materiał: ocynkowana stal Cechy: - końcówki gwintowane; - pręty o długości 6,00 m; - bez spawania; - gwintowane w stali S 195T; - ocynkowane; - oznakowane farbą z nazwą producenta, średnicą i normami. W skład wchodzi: - dostawa; - montaż; - podłączenia złączek; - incydent sfr",Material,General,m,10.35,10.35,10.35,10.35,1,PLN,1.55,0.15,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.010,"Przedmiot: RURY Materiał: ocynkowana stal Cechy: - końcówki gwintowane; - pręty o długości 6,00 m; - bez spawania; - gwintowane w stali S 195T; - ocynkowane; - oznakowane farbą z nazwą producenta, średnicą i normami. W skład wchodzi: - dostawa; - montaż; - podłączenia złączek; - incydent sfr",Material,General,m,9.75,9.75,9.75,9.75,1,PLN,1.46,0.15,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P29.037.001,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA | Przedmiot: Rura Materiał: stal ocynkowana bez spawania Użycie: kolektory, piony i rozprowadzenia poziome. Zgodność: UNI EN 10255:2007. | Średnica (cale): 3/8",Material,General,m,9.75,9.75,9.75,9.75,1,PLN,9.75,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PRCAM.P36.012.016,BETONY BITUMICZNE | Obiekt: BETONY BITUMICZNE Cechy: - Zmniejszenie wpływu na środowisko w fazach produkcji; - Technologie niskotemperaturowe (ciepłe asfaltowe) w celu ograniczenia emisji CO₂ i poprawy trwałości nawierzchni. W skład wchodzi: - rozdrobniony asfalt,Material,General,t,731.74,731.74,731.74,731.74,1,PLN,731.74,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,UKŁADANIE PODŁÓG
TOS26_PRCAM.P36.012.015,BETONY BITUMICZNE | Obiekt: BETONY BITUMICZNE Cechy: - Zmniejszenie wpływu na środowisko w fazach produkcji; - Technologie niskotemperaturowe (ciepłe asfaltowe) w celu ograniczenia emisji CO₂ i poprawy trwałości nawierzchni. W skład wchodzi: - rozdrobniony asfalt,Material,General,t,735.71,735.71,735.71,735.71,1,PLN,735.71,1.0,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,UKŁADANIE PODŁÓG
TOS26_PRCAM.P36.003.001,"BETONY BITUMICZNE | Obiekt: BETONY BITUMICZNE NA ZIMNO Charakterystyka: Mieszanka kruszyw i spoiwa bitumicznego. Zastosowanie: do układania w temperaturze pokojowej, bez konieczności podgrzewania. Zgodność: - UNI EN 13043:2004; - D.M. 05/08/2024 | Format: luzem, odmierzany na środkach transportu",Material,General,t,772.03,772.03,772.03,772.03,1,PLN,38.6,0.05,1,1,INFRASTRUTTURE STRADALI,Toskański katalog cen robót publicznych (wydanie 2026),INFRASTRUKTURY DROGOWE,UKŁADANIE PODŁÓG
TOS26_PR.P30.119.002,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,3018.82,3018.82,3018.82,3018.82,1,PLN,3018.82,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.001,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,2914.79,2914.79,2914.79,2914.79,1,PLN,2914.79,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.003,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,80.06,80.06,80.06,80.06,1,PLN,160.12,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.118.004,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo epoksydową powłoką Obejmuje: - obudowa izolacji termicznej i przeciwkondensacyjnej z polietylenu o zamkniętych komórkach o grubości 30 mm; - zawór",Material,General,cad,1917.01,1917.01,1917.01,1917.01,1,PLN,1917.01,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.118.003,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo epoksydową powłoką Obejmuje: - obudowa izolacji termicznej i przeciwkondensacyjnej z polietylenu o zamkniętych komórkach o grubości 30 mm; - zawór",Material,General,cad,1267.39,1267.39,1267.39,1267.39,1,PLN,1267.39,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.118.002,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo epoksydową powłoką Obejmuje: - obudowa izolacji termicznej i przeciwkondensacyjnej z polietylenu o zamkniętych komórkach o grubości 30 mm; - zawór",Material,General,cad,1035.99,1035.99,1035.99,1035.99,1,PLN,1035.99,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P28.020.010,Przedmiot: OBIEG WODY. Zastosowanie: - do systemów klimatyzacji zimą i latem; - do instalacji do podgrzewu wody użytkowej; - do kolektorów słonecznych i systemów nawadniania. | Przedmiot: Defangator z magnesem Zastosowanie: - separacja zanieczyszczeń w instalacjach ciepłowniczych i grzewczych.,Material,General,cad,424.59,424.59,424.59,424.59,1,PLN,424.59,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P28.020.002,Przedmiot: OBIEG WODY. Zastosowanie: - do systemów klimatyzacji zimą i latem; - do instalacji do podgrzewu wody użytkowej; - do kolektorów słonecznych i systemów nawadniania. | Przedmiot: Defangator z magnesem Zastosowanie: - separacja zanieczyszczeń w instalacjach ciepłowniczych i grzewczych.,Material,General,cad,254.31,254.31,254.31,254.31,1,PLN,254.31,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P28.020.001,Przedmiot: OBIEG WODY. Zastosowanie: - do systemów klimatyzacji zimą i latem; - do instalacji do podgrzewu wody użytkowej; - do kolektorów słonecznych i systemów nawadniania. | Przedmiot: Defangator z magnesem Zastosowanie: - separacja zanieczyszczeń w instalacjach ciepłowniczych i grzewczych.,Material,General,cad,206.07,206.07,206.07,206.07,1,PLN,206.07,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.009,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,29944.04,29944.04,29944.04,29944.04,1,PLN,29944.04,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.011,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,682.78,682.78,682.78,682.78,1,PLN,1365.55,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.008,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,26388.12,26388.12,26388.12,26388.12,1,PLN,26388.12,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.010,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,591.74,591.74,591.74,591.74,1,PLN,1183.48,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.007,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,24428.65,24428.65,24428.65,24428.65,1,PLN,24428.65,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.009,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,369.23,369.23,369.23,369.23,1,PLN,738.47,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.006,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,11856.61,11856.61,11856.61,11856.61,1,PLN,11856.61,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.008,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,234.55,234.55,234.55,234.55,1,PLN,469.11,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.005,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,11274.92,11274.92,11274.92,11274.92,1,PLN,11274.92,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.010.007,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Zastosowanie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Płaska flansza spawalna Zastosowanie: do łączenia rur w instalacjach hydraulicznych Materiał: stal P250GH Wliczono: - śruby ze stali czarnej; - uszczelka bez azbestu. Zgodność: zgodnie z UNI E",Material,General,cad,176.72,176.72,176.72,176.72,1,PLN,353.44,2.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.004,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,4466.66,4466.66,4466.66,4466.66,1,PLN,4466.66,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.119.003,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Separator hydrauliczny Materiał: korpus ze stali Kolor: malowany proszkowo na epoksydowy kolor Cechy: połączenie z kołnierzem EN 1092-1. W skład wchodzi: - obudowa izolacji termicznej i przeciwkondensacyjnej",Material,General,cad,4366.88,4366.88,4366.88,4366.88,1,PLN,4366.88,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P29.037.005,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: DO INSTALACJI WODNYCH I KANALIZACYJNYCH | Przedmiot: Rura Materiał: stal ocynkowana bez spawów Użycie: kolektory, piony i rozprowadzenia poziome. Zgodność: UNI EN 10255:2007. | Średnica (cale): 2",Material,General,m,38.89,38.89,38.89,38.89,1,PLN,38.89,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Doprowadzenie wody
TOS26_PR.P30.110.003,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Wibroelastyczne łączniki rozprężne Materiał: guma Cechy: z kołnierzem Ciśnienie nominalne (bar): - 10; - 16. | Średnica (mm): 50",Material,General,cad,146.12,146.12,146.12,146.12,1,PLN,146.12,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Ogrzewanie i klimatyzacja
TOS26_PR.P30.110.002,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Rozprężnik antywibracyjny Materiał: guma Charakterystyka: z kołnierzem Ciśnienie nominalne (bar): - 10; - 16. | Średnica (mm): 40",Material,General,cad,127.65,127.65,127.65,127.65,1,PLN,127.65,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Ogrzewanie i klimatyzacja
TOS26_PR.P30.110.001,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Wibroizolacyjne ramię rozprężne Materiał: guma Cechy: z kołnierzem Ciśnienie nominalne (bar): - 10; - 16. | Średnica (mm): 32",Material,General,cad,119.11,119.11,119.11,119.11,1,PLN,119.11,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Ogrzewanie i klimatyzacja
TOS26_PR.P30.051.001,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Wykończenie zewnętrzne Użycie: izolacja rur lub kanałów powietrznych | Przedmiot: Arkusz Materiał: PVC sztywny Użycie: izolacja rur o temperaturze pracy od -25°C do +60°C Klasa reakcji na ogień",Material,General,m²,8.76,8.76,8.76,8.76,1,PLN,10.07,1.15,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,Ogrzewanie i klimatyzacja
TOS26_PR.P30.103.008,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,566.82,566.82,566.82,566.82,1,PLN,566.82,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.103.007,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,394.87,394.87,394.87,394.87,1,PLN,394.87,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.103.006,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,242.01,242.01,242.01,242.01,1,PLN,242.01,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.103.005,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,148.39,148.39,148.39,148.39,1,PLN,148.39,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.103.004,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,119.52,119.52,119.52,119.52,1,PLN,119.52,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
TOS26_PR.P30.103.003,"Przedmiot: RURY, AKCESORIA I URZĄDZENIA Użycie: OGRZEWANIE I KLIMATYZACJA | Przedmiot: Filtr Y Charakterystyka: - złącza żeńskie-żeńskie; - filtr ze stali nierdzewnej; - uszczelki z włókna bez azbestu; - światło siatki filtra 0,40 mm (1/2''÷1'' 1/2), 0,53 (2'' ÷3''). Materiał: korpus w",Material,Fasteners,cad,81.52,81.52,81.52,81.52,1,PLN,81.52,1.0,1,1,IMPIANTI - MECCANICI CAM: no,Toskański katalog cen robót publicznych (wydanie 2026),INSTALACJE - MECHANICZNE CAM: brak,URZĄDZENIA DO ODSEPAROWANIA I FILTRACJI
